time,temperature_2m (°C),rain (mm),cloud_cover (%),wind_speed_10m (m/s),is_day (),sunshine_duration (s)
2017-06-26T02:00,11.0,0.00,38,6.30,0,0.00
2017-06-26T03:00,10.9,0.00,32,7.07,0,0.00
2017-06-26T04:00,10.6,0.00,19,7.22,0,0.00
2017-06-26T05:00,10.5,0.00,32,7.14,1,0.00
2017-06-26T06:00,10.3,0.10,39,7.09,1,1698.58
2017-06-26T07:00,10.8,0.20,78,6.59,1,3600.00
2017-06-26T08:00,11.0,0.10,56,6.66,1,3600.00
2017-06-26T09:00,10.8,0.70,71,7.41,1,3600.00
2017-06-26T10:00,11.0,0.60,68,6.72,1,3600.00
2017-06-26T11:00,11.8,0.20,81,6.67,1,3600.00
2017-06-26T12:00,12.0,0.10,100,6.44,1,3600.00
2017-06-26T13:00,12.2,0.10,100,7.16,1,3600.00
2017-06-26T14:00,12.1,0.00,74,6.53,1,0.00
2017-06-26T15:00,12.2,0.00,50,6.44,1,3600.00
2017-06-26T16:00,12.3,0.00,40,7.37,1,3600.00
2017-06-26T17:00,12.5,0.00,22,7.17,1,3600.00
2017-06-26T18:00,12.0,0.00,66,8.36,1,3600.00
2017-06-26T19:00,11.5,0.00,69,8.57,1,3600.00
2017-06-26T20:00,11.5,0.00,54,8.52,1,3600.00
2017-06-26T21:00,11.1,0.00,29,7.84,1,2368.39
2017-06-26T22:00,10.7,0.00,4,7.39,1,3432.79
2017-06-26T23:00,10.5,0.00,1,7.25,0,0.00
2017-06-27T00:00,10.3,0.00,4,6.95,0,0.00
2017-06-27T01:00,10.2,0.00,0,6.52,0,0.00
2017-06-27T02:00,10.0,0.00,5,4.70,0,0.00
2017-06-27T03:00,10.0,0.00,7,4.83,0,0.00
2017-06-27T04:00,9.7,0.00,3,4.93,0,0.00
2017-06-27T05:00,9.5,0.00,22,4.90,1,0.00
2017-06-27T06:00,9.8,0.00,30,4.71,1,1511.42
2017-06-27T07:00,10.2,0.00,28,5.26,1,3600.00
2017-06-27T08:00,10.6,0.00,29,5.23,1,3600.00
2017-06-27T09:00,11.1,0.00,28,4.70,1,3600.00
2017-06-27T10:00,11.8,0.00,21,4.11,1,3600.00
2017-06-27T11:00,12.5,0.00,23,3.70,1,3600.00
2017-06-27T12:00,13.1,0.00,20,3.30,1,3600.00
2017-06-27T13:00,13.8,0.00,12,2.94,1,3600.00
2017-06-27T14:00,13.7,0.00,9,4.10,1,3600.00
2017-06-27T15:00,13.9,0.00,30,4.19,1,3600.00
2017-06-27T16:00,14.2,0.00,20,4.69,1,3600.00
2017-06-27T17:00,14.2,0.00,0,5.09,1,3600.00
2017-06-27T18:00,13.8,0.00,28,5.25,1,3600.00
2017-06-27T19:00,13.5,0.00,29,4.68,1,3600.00
2017-06-27T20:00,12.8,0.00,30,4.05,1,3600.00
2017-06-27T21:00,12.2,0.00,30,3.61,1,3600.00
2017-06-27T22:00,11.4,0.00,30,3.09,1,1509.82
2017-06-27T23:00,11.0,0.00,33,2.66,0,0.00
2017-06-28T00:00,10.6,0.00,39,2.11,0,0.00
2017-06-28T01:00,9.0,0.00,76,1.87,0,0.00
2017-06-28T02:00,10.7,0.00,50,1.14,0,0.00
2017-06-28T03:00,8.8,0.00,50,1.50,0,0.00
2017-06-28T04:00,8.5,0.00,56,1.60,0,0.00
2017-06-28T05:00,7.6,0.00,22,1.52,1,0.00
2017-06-28T06:00,8.9,0.00,21,1.03,1,1155.47
2017-06-28T07:00,10.3,0.00,25,1.22,1,3600.00
2017-06-28T08:00,12.3,0.00,35,1.21,1,3600.00
2017-06-28T09:00,13.6,0.00,31,1.55,1,3600.00
2017-06-28T10:00,14.3,0.00,26,1.71,1,3600.00
2017-06-28T11:00,14.8,0.00,11,2.33,1,3600.00
2017-06-28T12:00,14.7,0.00,29,3.50,1,3600.00
2017-06-28T13:00,15.0,0.00,17,3.19,1,3600.00
2017-06-28T14:00,14.6,0.00,16,3.76,1,3600.00
2017-06-28T15:00,14.7,0.00,31,3.86,1,3600.00
2017-06-28T16:00,15.3,0.00,41,3.38,1,3600.00
2017-06-28T17:00,15.6,0.00,36,3.11,1,3600.00
2017-06-28T18:00,15.3,0.00,40,3.05,1,3600.00
2017-06-28T19:00,14.9,0.00,68,1.53,1,1751.57
2017-06-28T20:00,14.8,0.00,88,0.41,1,0.00
2017-06-28T21:00,14.5,0.00,83,0.89,1,0.00
2017-06-28T22:00,14.0,0.00,90,1.20,1,0.00
2017-06-28T23:00,13.4,0.00,76,1.66,0,0.00
2017-06-29T00:00,13.3,0.00,74,1.57,0,0.00
2017-06-29T01:00,13.4,0.00,89,1.30,0,0.00
2017-06-29T02:00,14.2,0.10,90,1.98,0,0.00
2017-06-29T03:00,13.2,1.30,82,3.81,0,0.00
2017-06-29T04:00,12.6,2.30,90,4.48,0,0.00
2017-06-29T05:00,11.8,0.50,90,4.58,1,0.00
2017-06-29T06:00,13.0,0.50,90,6.31,1,0.00
2017-06-29T07:00,13.2,0.10,93,6.18,1,0.00
2017-06-29T08:00,13.7,0.00,92,5.17,1,0.00
2017-06-29T09:00,14.2,0.00,68,4.10,1,0.00
2017-06-29T10:00,15.8,0.00,85,3.64,1,0.00
2017-06-29T11:00,16.2,0.20,76,3.13,1,0.00
2017-06-29T12:00,15.9,0.30,90,1.62,1,0.00
2017-06-29T13:00,15.6,0.70,90,1.84,1,0.00
2017-06-29T14:00,16.3,0.60,90,3.54,1,0.00
2017-06-29T15:00,15.7,0.70,90,3.72,1,0.00
2017-06-29T16:00,15.4,0.10,84,3.81,1,0.00
2017-06-29T17:00,15.8,0.00,70,5.29,1,0.00
2017-06-29T18:00,16.1,0.30,75,5.12,1,0.00
2017-06-29T19:00,16.2,0.00,76,4.87,1,0.00
2017-06-29T20:00,16.0,0.10,88,3.83,1,0.00
2017-06-29T21:00,15.9,0.00,89,3.02,1,0.00
2017-06-29T22:00,15.6,0.00,89,2.72,1,0.00
2017-06-29T23:00,15.5,0.00,89,2.76,0,0.00
2017-06-30T00:00,15.3,0.00,88,2.41,0,0.00
2017-06-30T01:00,15.1,0.00,87,2.06,0,0.00
2017-06-30T02:00,14.6,0.00,58,3.05,0,0.00
2017-06-30T03:00,14.4,0.00,78,3.94,0,0.00
2017-06-30T04:00,14.8,0.00,51,4.39,0,0.00
2017-06-30T05:00,14.2,0.00,12,3.89,1,0.00
2017-06-30T06:00,13.8,0.00,6,3.54,1,2057.66
2017-06-30T07:00,14.7,0.00,20,3.58,1,3600.00
2017-06-30T08:00,15.8,0.00,75,4.02,1,3600.00
2017-06-30T09:00,16.9,0.00,59,3.74,1,3600.00
2017-06-30T10:00,17.8,0.00,17,3.76,1,3600.00
2017-06-30T11:00,18.6,0.00,16,3.98,1,3600.00
2017-06-30T12:00,19.3,0.00,28,3.54,1,3600.00
2017-06-30T13:00,20.0,0.00,30,2.92,1,3600.00
2017-06-30T14:00,20.7,0.00,28,4.44,1,3600.00
2017-06-30T15:00,19.9,0.00,27,5.52,1,3600.00
2017-06-30T16:00,19.9,0.00,25,6.08,1,3600.00
2017-06-30T17:00,19.6,0.00,27,6.66,1,3600.00
2017-06-30T18:00,18.8,0.00,27,6.44,1,3600.00
2017-06-30T19:00,17.8,0.00,27,5.52,1,3600.00
2017-06-30T20:00,16.7,0.00,28,4.14,1,3600.00
2017-06-30T21:00,15.6,0.00,28,3.19,1,3600.00
2017-06-30T22:00,14.6,0.00,26,3.72,1,1728.63
2017-06-30T23:00,14.0,0.00,23,3.86,0,0.00
2017-07-01T00:00,13.3,0.00,34,2.69,0,0.00
2017-07-01T01:00,12.9,0.00,32,2.46,0,0.00
2017-07-01T02:00,12.0,0.00,29,1.86,0,0.00
2017-07-01T03:00,11.9,0.00,44,2.00,0,0.00
2017-07-01T04:00,11.6,0.00,35,2.42,0,0.00
2017-07-01T05:00,11.5,0.00,20,2.21,1,0.00
2017-07-01T06:00,11.6,0.00,26,2.21,1,957.83
2017-07-01T07:00,12.6,0.00,85,3.45,1,2596.53
2017-07-01T08:00,13.3,0.00,45,2.35,1,3600.00
2017-07-01T09:00,14.3,0.00,15,1.84,1,3600.00
2017-07-01T10:00,15.1,0.00,3,2.05,1,3600.00
2017-07-01T11:00,15.7,0.00,4,2.56,1,3600.00
2017-07-01T12:00,15.7,0.00,5,3.38,1,3600.00
2017-07-01T13:00,16.2,0.00,16,3.08,1,3600.00
2017-07-01T14:00,14.7,0.00,7,4.10,1,3600.00
2017-07-01T15:00,15.0,0.00,29,3.69,1,3600.00
2017-07-01T16:00,14.7,0.00,24,3.85,1,3600.00
2017-07-01T17:00,14.6,0.00,10,3.55,1,3600.00
2017-07-01T18:00,14.1,0.00,50,3.92,1,3600.00
2017-07-01T19:00,13.6,0.00,67,3.30,1,3600.00
2017-07-01T20:00,12.9,0.00,94,4.05,1,3600.00
2017-07-01T21:00,12.4,0.00,100,3.22,1,0.00
2017-07-01T22:00,12.3,0.00,100,2.73,1,0.00
2017-07-01T23:00,12.2,0.00,100,1.93,0,0.00
2017-07-02T00:00,12.1,0.00,100,1.91,0,0.00
2017-07-02T01:00,12.0,0.00,92,1.17,0,0.00
2017-07-02T02:00,11.6,0.00,100,1.71,0,0.00
2017-07-02T03:00,12.1,0.00,100,2.28,0,0.00
2017-07-02T04:00,12.2,0.00,100,2.50,0,0.00
2017-07-02T05:00,12.3,0.00,100,2.53,1,0.00
2017-07-02T06:00,12.4,0.30,100,3.33,1,0.00
2017-07-02T07:00,12.5,0.50,93,5.73,1,0.00
2017-07-02T08:00,12.6,0.10,86,6.07,1,0.00
2017-07-02T09:00,12.2,0.30,100,6.17,1,341.53
2017-07-02T10:00,12.4,0.10,97,6.67,1,0.00
2017-07-02T11:00,12.9,0.10,100,6.51,1,361.60
2017-07-02T12:00,12.8,0.20,100,7.48,1,2419.47
2017-07-02T13:00,13.1,0.00,57,6.96,1,0.00
2017-07-02T14:00,13.0,0.60,100,8.33,1,3600.00
2017-07-02T15:00,13.2,0.60,49,9.34,1,1322.29
2017-07-02T16:00,13.1,0.00,50,9.20,1,3600.00
2017-07-02T17:00,13.1,0.10,72,9.24,1,3600.00
2017-07-02T18:00,12.8,0.10,100,9.11,1,3600.00
2017-07-02T19:00,12.5,0.00,100,9.59,1,2139.22
2017-07-02T20:00,12.5,0.10,100,8.98,1,0.00
2017-07-02T21:00,12.2,0.00,44,8.64,1,626.68
2017-07-02T22:00,11.9,0.00,38,8.14,1,1493.19
2017-07-02T23:00,11.4,0.00,43,7.62,0,0.00
2017-07-03T00:00,11.3,0.10,44,6.69,0,0.00
2017-07-03T01:00,11.5,0.10,26,5.99,0,0.00
2017-07-03T02:00,11.3,0.00,56,5.13,0,0.00
2017-07-03T03:00,11.1,0.10,63,4.93,0,0.00
2017-07-03T04:00,11.0,0.00,62,4.40,0,0.00
2017-07-03T05:00,11.2,0.00,62,3.31,1,0.00
2017-07-03T06:00,11.4,0.00,93,2.73,1,934.85
2017-07-03T07:00,12.1,0.10,84,2.06,1,3600.00
2017-07-03T08:00,12.4,0.20,60,1.75,1,3238.01
2017-07-03T09:00,12.7,0.20,100,2.01,1,3600.00
2017-07-03T10:00,13.0,0.10,100,1.57,1,2514.37
2017-07-03T11:00,13.0,0.30,100,2.02,1,3360.48
2017-07-03T12:00,13.7,0.40,100,2.51,1,2671.80
2017-07-03T13:00,13.7,0.10,83,3.82,1,2522.31
2017-07-03T14:00,11.9,0.40,100,3.07,1,3600.00
2017-07-03T15:00,11.2,1.80,77,3.79,1,0.00
2017-07-03T16:00,11.8,0.60,85,3.23,1,0.00
2017-07-03T17:00,12.1,0.50,81,3.01,1,0.00
2017-07-03T18:00,12.0,0.90,80,4.59,1,3378.75
2017-07-03T19:00,12.0,0.70,72,4.07,1,3600.00
2017-07-03T20:00,11.8,0.20,47,2.76,1,3600.00
2017-07-03T21:00,11.8,0.10,46,2.94,1,3600.00
2017-07-03T22:00,11.5,0.00,26,3.73,1,3052.67
2017-07-03T23:00,11.3,0.00,46,4.66,0,0.00
2017-07-04T00:00,11.4,0.00,36,5.37,0,0.00
2017-07-04T01:00,11.2,0.00,4,5.52,0,0.00
2017-07-04T02:00,11.3,0.00,0,5.39,0,0.00
2017-07-04T03:00,11.2,0.00,0,5.02,0,0.00
2017-07-04T04:00,11.1,0.00,4,4.84,0,0.00
2017-07-04T05:00,11.3,0.00,30,5.11,1,0.00
2017-07-04T06:00,11.7,0.00,28,5.16,1,1383.02
2017-07-04T07:00,12.1,0.00,19,4.52,1,3600.00
2017-07-04T08:00,12.5,0.00,18,4.68,1,3600.00
2017-07-04T09:00,12.9,0.00,8,5.00,1,3600.00
2017-07-04T10:00,13.5,0.00,24,4.95,1,3600.00
2017-07-04T11:00,14.1,0.00,10,4.85,1,3600.00
2017-07-04T12:00,14.6,0.00,27,5.58,1,3600.00
2017-07-04T13:00,14.9,0.00,50,6.30,1,3600.00
2017-07-04T14:00,14.3,0.00,8,6.31,1,3600.00
2017-07-04T15:00,14.0,0.00,7,7.06,1,3600.00
2017-07-04T16:00,13.8,0.00,2,7.16,1,3600.00
2017-07-04T17:00,13.6,0.00,0,6.73,1,3600.00
2017-07-04T18:00,13.5,0.00,0,6.38,1,3600.00
2017-07-04T19:00,13.1,0.00,0,6.23,1,3600.00
2017-07-04T20:00,12.6,0.00,4,5.62,1,3600.00
2017-07-04T21:00,12.2,0.00,11,4.88,1,3600.00
2017-07-04T22:00,11.6,0.00,16,4.69,1,3242.41
2017-07-04T23:00,11.2,0.00,0,4.83,0,0.00
2017-07-05T00:00,11.1,0.00,0,4.93,0,0.00
2017-07-05T01:00,10.8,0.00,0,4.85,0,0.00
2017-07-05T02:00,11.2,0.00,0,4.62,0,0.00
2017-07-05T03:00,11.1,0.00,10,4.68,0,0.00
2017-07-05T04:00,11.0,0.00,5,5.14,0,0.00
2017-07-05T05:00,10.7,0.00,1,5.24,1,0.00
2017-07-05T06:00,10.9,0.00,1,5.22,1,1657.65
2017-07-05T07:00,11.4,0.00,0,4.81,1,3600.00
2017-07-05T08:00,12.1,0.00,0,4.61,1,3600.00
2017-07-05T09:00,12.7,0.00,4,4.36,1,3600.00
2017-07-05T10:00,13.2,0.00,7,4.78,1,3600.00
2017-07-05T11:00,13.6,0.00,0,5.00,1,3600.00
2017-07-05T12:00,14.2,0.00,2,4.89,1,3600.00
2017-07-05T13:00,14.5,0.00,1,5.47,1,3600.00
2017-07-05T14:00,14.3,0.00,0,6.45,1,3600.00
2017-07-05T15:00,14.2,0.00,0,6.72,1,3600.00
2017-07-05T16:00,14.2,0.00,0,6.44,1,3600.00
2017-07-05T17:00,14.1,0.00,1,6.16,1,3600.00
2017-07-05T18:00,13.9,0.00,17,6.23,1,3600.00
2017-07-05T19:00,13.5,0.00,29,6.04,1,3600.00
2017-07-05T20:00,12.7,0.00,29,6.11,1,3600.00
2017-07-05T21:00,12.1,0.00,21,5.64,1,3600.00
2017-07-05T22:00,11.6,0.00,0,5.15,1,3201.64
2017-07-05T23:00,11.1,0.00,0,4.83,0,0.00
2017-07-06T00:00,10.9,0.00,0,4.70,0,0.00
2017-07-06T01:00,10.6,0.00,0,4.11,0,0.00
2017-07-06T02:00,10.6,0.00,3,4.13,0,0.00
2017-07-06T03:00,10.4,0.00,29,3.81,0,0.00
2017-07-06T04:00,10.2,0.00,18,3.35,0,0.00
2017-07-06T05:00,10.0,0.00,29,2.72,1,0.00
2017-07-06T06:00,10.4,0.00,29,2.75,1,13.56
2017-07-06T07:00,11.0,0.00,30,2.62,1,1150.43
2017-07-06T08:00,11.6,0.00,32,3.01,1,3600.00
2017-07-06T09:00,12.0,0.00,55,2.73,1,3600.00
2017-07-06T10:00,12.3,0.00,92,2.16,1,2658.41
2017-07-06T11:00,12.8,0.00,70,1.94,1,703.21
2017-07-06T12:00,13.7,0.00,34,1.79,1,3600.00
2017-07-06T13:00,14.2,0.00,33,1.97,1,3600.00
2017-07-06T14:00,14.2,0.00,87,2.39,1,3600.00
2017-07-06T15:00,14.0,0.00,100,3.44,1,3337.96
2017-07-06T16:00,13.9,0.00,100,3.70,1,3600.00
2017-07-06T17:00,13.4,0.00,77,2.91,1,3034.13
2017-07-06T18:00,13.2,0.00,70,2.43,1,2329.60
2017-07-06T19:00,13.2,0.00,89,1.82,1,3600.00
2017-07-06T20:00,12.9,0.00,57,1.55,1,3600.00
2017-07-06T21:00,12.6,0.00,60,0.78,1,3600.00
2017-07-06T22:00,12.1,0.00,59,0.60,1,0.00
2017-07-06T23:00,11.9,0.00,65,1.04,0,0.00
2017-07-07T00:00,11.7,0.00,100,1.84,0,0.00
2017-07-07T01:00,11.7,0.00,100,1.98,0,0.00
2017-07-07T02:00,11.7,0.00,100,2.15,0,0.00
2017-07-07T03:00,12.1,0.00,100,2.16,0,0.00
2017-07-07T04:00,12.4,0.00,100,2.55,0,0.00
2017-07-07T05:00,12.6,0.00,100,3.41,1,0.00
2017-07-07T06:00,12.8,0.00,100,4.16,1,0.00
2017-07-07T07:00,13.0,0.00,100,3.98,1,0.00
2017-07-07T08:00,13.3,0.00,100,4.20,1,0.00
2017-07-07T09:00,13.7,0.00,100,4.75,1,0.00
2017-07-07T10:00,14.1,0.00,100,4.63,1,0.00
2017-07-07T11:00,14.3,0.00,100,4.63,1,0.00
2017-07-07T12:00,15.2,0.00,100,5.02,1,0.00
2017-07-07T13:00,15.3,0.00,100,4.96,1,0.00
2017-07-07T14:00,14.7,0.00,100,3.85,1,0.00
2017-07-07T15:00,14.7,0.90,100,3.98,1,0.00
2017-07-07T16:00,14.8,0.20,100,3.91,1,0.00
2017-07-07T17:00,14.5,0.10,100,3.60,1,0.00
2017-07-07T18:00,14.4,0.10,100,3.30,1,0.00
2017-07-07T19:00,14.4,0.10,100,3.13,1,0.00
2017-07-07T20:00,14.2,0.30,100,2.63,1,0.00
2017-07-07T21:00,13.8,1.60,100,2.24,1,0.00
2017-07-07T22:00,13.6,1.30,100,2.24,1,0.00
2017-07-07T23:00,13.3,0.80,100,2.19,0,0.00
2017-07-08T00:00,13.1,1.10,100,2.08,0,0.00
2017-07-08T01:00,12.9,0.40,100,2.50,0,0.00
2017-07-08T02:00,12.9,0.40,100,3.97,0,0.00
2017-07-08T03:00,12.6,0.20,100,4.26,0,0.00
2017-07-08T04:00,12.5,0.00,100,4.53,0,0.00
2017-07-08T05:00,12.3,0.00,100,4.74,1,0.00
2017-07-08T06:00,12.3,0.00,100,4.02,1,0.00
2017-07-08T07:00,12.5,0.10,100,4.34,1,0.00
2017-07-08T08:00,12.4,0.10,100,5.11,1,0.00
2017-07-08T09:00,12.5,0.00,100,4.81,1,0.00
2017-07-08T10:00,13.0,0.00,79,4.67,1,0.00
2017-07-08T11:00,13.6,0.00,43,4.53,1,3600.00
2017-07-08T12:00,14.5,0.00,75,5.45,1,3600.00
2017-07-08T13:00,14.2,0.20,57,7.03,1,3600.00
2017-07-08T14:00,13.4,0.00,100,6.56,1,3600.00
2017-07-08T15:00,13.4,0.00,100,6.11,1,1268.34
2017-07-08T16:00,13.2,0.00,100,6.31,1,0.00
2017-07-08T17:00,13.2,0.00,74,6.16,1,1109.19
2017-07-08T18:00,13.3,0.00,45,6.01,1,3600.00
2017-07-08T19:00,12.9,0.00,0,6.03,1,3600.00
2017-07-08T20:00,12.6,0.00,0,5.56,1,3600.00
2017-07-08T21:00,12.1,0.00,0,4.46,1,3600.00
2017-07-08T22:00,11.6,0.00,32,3.76,1,3056.63
2017-07-08T23:00,11.1,0.00,52,2.64,0,0.00
2017-07-09T00:00,10.0,0.00,29,1.64,0,0.00
2017-07-09T01:00,11.6,0.00,14,1.20,0,0.00
2017-07-09T02:00,9.9,0.00,100,1.10,0,0.00
2017-07-09T03:00,10.4,0.00,100,2.21,0,0.00
2017-07-09T04:00,10.6,0.00,100,2.69,0,0.00
2017-07-09T05:00,10.5,0.00,100,3.22,1,0.00
2017-07-09T06:00,11.2,0.00,100,3.89,1,0.00
2017-07-09T07:00,11.8,0.10,100,3.98,1,0.00
2017-07-09T08:00,12.3,0.20,100,4.08,1,0.00
2017-07-09T09:00,12.7,0.20,100,4.37,1,0.00
2017-07-09T10:00,12.7,0.60,100,4.75,1,0.00
2017-07-09T11:00,12.3,1.30,100,4.84,1,0.00
2017-07-09T12:00,12.6,1.40,100,5.00,1,0.00
2017-07-09T13:00,13.3,0.70,100,5.35,1,0.00
2017-07-09T14:00,12.6,0.60,100,5.50,1,0.00
2017-07-09T15:00,12.7,1.10,100,4.16,1,0.00
2017-07-09T16:00,12.9,0.40,100,3.94,1,0.00
2017-07-09T17:00,13.1,0.30,100,3.57,1,0.00
2017-07-09T18:00,13.1,0.10,100,3.45,1,0.00
2017-07-09T19:00,13.0,0.20,96,3.49,1,0.00
2017-07-09T20:00,12.9,0.10,100,2.98,1,0.00
2017-07-09T21:00,12.5,0.20,100,2.62,1,0.00
2017-07-09T22:00,12.4,0.20,100,2.53,1,0.00
2017-07-09T23:00,11.9,0.20,100,2.22,0,0.00
2017-07-10T00:00,11.7,0.40,100,2.43,0,0.00
2017-07-10T01:00,12.0,0.10,100,2.55,0,0.00
2017-07-10T02:00,11.9,0.00,100,2.73,0,0.00
2017-07-10T03:00,11.7,0.80,100,2.55,0,0.00
2017-07-10T04:00,11.6,0.50,100,1.93,0,0.00
2017-07-10T05:00,11.5,0.40,100,1.58,1,0.00
2017-07-10T06:00,11.6,0.60,100,1.49,1,0.00
2017-07-10T07:00,12.0,0.60,100,1.44,1,0.00
2017-07-10T08:00,12.3,0.60,100,0.85,1,0.00
2017-07-10T09:00,12.5,0.70,100,0.40,1,0.00
2017-07-10T10:00,12.9,0.40,100,0.90,1,0.00
2017-07-10T11:00,12.8,0.40,100,1.51,1,0.00
2017-07-10T12:00,12.9,0.40,100,1.73,1,0.00
2017-07-10T13:00,13.3,0.30,100,2.12,1,0.00
2017-07-10T14:00,12.4,0.10,100,1.60,1,0.00
2017-07-10T15:00,13.0,0.10,100,1.28,1,0.00
2017-07-10T16:00,13.0,0.10,100,2.42,1,0.00
2017-07-10T17:00,12.9,0.20,100,3.02,1,0.00
2017-07-10T18:00,12.8,0.30,100,3.10,1,0.00
2017-07-10T19:00,12.8,0.20,100,2.44,1,0.00
2017-07-10T20:00,12.7,0.10,90,2.30,1,861.39
2017-07-10T21:00,12.2,0.40,59,2.64,1,0.00
2017-07-10T22:00,11.9,0.00,55,2.64,1,0.00
2017-07-10T23:00,11.4,0.00,78,2.69,0,0.00
2017-07-11T00:00,11.5,0.00,99,2.73,0,0.00
2017-07-11T01:00,11.3,0.00,95,2.41,0,0.00
2017-07-11T02:00,11.1,0.00,96,1.46,0,0.00
2017-07-11T03:00,11.9,0.20,100,2.67,0,0.00
2017-07-11T04:00,11.7,0.30,58,3.28,0,0.00
2017-07-11T05:00,11.5,0.00,86,3.41,1,0.00
2017-07-11T06:00,11.8,0.00,96,3.32,1,0.00
2017-07-11T07:00,12.1,0.10,100,3.42,1,0.00
2017-07-11T08:00,12.4,0.30,100,3.32,1,0.00
2017-07-11T09:00,12.1,0.50,100,3.22,1,0.00
2017-07-11T10:00,11.9,0.60,100,3.31,1,0.00
2017-07-11T11:00,12.2,0.40,92,3.40,1,0.00
2017-07-11T12:00,12.6,0.30,100,3.00,1,0.00
2017-07-11T13:00,13.2,0.20,100,3.00,1,0.00
2017-07-11T14:00,12.1,0.10,100,3.84,1,0.00
2017-07-11T15:00,11.0,1.80,100,4.19,1,0.00
2017-07-11T16:00,10.7,1.10,100,3.50,1,0.00
2017-07-11T17:00,11.5,0.40,100,3.52,1,0.00
2017-07-11T18:00,11.5,0.30,100,3.70,1,0.00
2017-07-11T19:00,12.2,0.10,100,3.70,1,0.00
2017-07-11T20:00,12.5,0.00,100,4.55,1,614.72
2017-07-11T21:00,12.4,0.00,74,5.32,1,1553.61
2017-07-11T22:00,12.0,0.00,60,5.81,1,1223.51
2017-07-11T23:00,11.8,0.00,45,6.44,0,0.00
2017-07-12T00:00,11.5,0.00,12,6.80,0,0.00
2017-07-12T01:00,11.2,0.00,8,6.44,0,0.00
2017-07-12T02:00,11.1,0.00,51,6.02,0,0.00
2017-07-12T03:00,11.2,0.00,34,6.14,0,0.00
2017-07-12T04:00,11.2,0.00,22,5.95,0,0.00
2017-07-12T05:00,11.1,0.00,16,5.64,1,0.00
2017-07-12T06:00,11.4,0.00,21,5.32,1,756.94
2017-07-12T07:00,11.9,0.00,31,5.90,1,3600.00
2017-07-12T08:00,12.1,0.10,40,7.19,1,3600.00
2017-07-12T09:00,12.3,0.20,42,7.41,1,3600.00
2017-07-12T10:00,12.8,0.20,55,7.35,1,3600.00
2017-07-12T11:00,13.0,0.20,52,7.80,1,3600.00
2017-07-12T12:00,13.1,0.00,55,7.78,1,3600.00
2017-07-12T13:00,13.6,0.00,53,8.15,1,3600.00
2017-07-12T14:00,13.1,0.00,67,7.88,1,3600.00
2017-07-12T15:00,13.3,0.00,57,8.36,1,3600.00
2017-07-12T16:00,13.4,0.00,55,8.39,1,3600.00
2017-07-12T17:00,13.3,0.00,52,8.67,1,3600.00
2017-07-12T18:00,12.7,0.00,52,8.42,1,3600.00
2017-07-12T19:00,12.5,0.00,56,8.68,1,3600.00
2017-07-12T20:00,12.3,0.00,30,8.34,1,3600.00
2017-07-12T21:00,12.1,0.00,7,7.61,1,3600.00
2017-07-12T22:00,11.8,0.00,4,7.16,1,2810.13
2017-07-12T23:00,11.6,0.00,16,6.75,0,0.00
2017-07-13T00:00,11.4,0.00,10,5.95,0,0.00
2017-07-13T01:00,11.2,0.00,9,5.56,0,0.00
2017-07-13T02:00,11.2,0.00,37,4.80,0,0.00
2017-07-13T03:00,11.3,0.00,48,5.16,0,0.00
2017-07-13T04:00,11.1,0.10,55,5.67,0,0.00
2017-07-13T05:00,10.8,0.00,54,5.73,1,0.00
2017-07-13T06:00,10.9,0.00,46,5.23,1,281.41
2017-07-13T07:00,11.2,0.00,48,5.04,1,3600.00
2017-07-13T08:00,11.3,0.00,41,4.94,1,3600.00
2017-07-13T09:00,11.8,0.10,58,4.88,1,3600.00
2017-07-13T10:00,12.5,0.10,82,4.52,1,3600.00
2017-07-13T11:00,13.2,0.20,100,4.49,1,3600.00
2017-07-13T12:00,13.9,0.20,100,4.90,1,3600.00
2017-07-13T13:00,13.8,0.10,88,4.72,1,3600.00
2017-07-13T14:00,13.6,0.00,100,4.22,1,3600.00
2017-07-13T15:00,13.9,0.00,67,3.64,1,3600.00
2017-07-13T16:00,14.2,0.20,35,3.27,1,3600.00
2017-07-13T17:00,14.1,0.00,40,3.10,1,3600.00
2017-07-13T18:00,14.0,0.00,29,2.71,1,3600.00
2017-07-13T19:00,13.7,0.00,34,2.12,1,3600.00
2017-07-13T20:00,13.5,0.00,36,1.62,1,3600.00
2017-07-13T21:00,12.9,0.00,16,0.63,1,3600.00
2017-07-13T22:00,10.7,0.00,42,1.56,1,2739.60
2017-07-13T23:00,10.2,0.00,74,1.28,0,0.00
2017-07-14T00:00,10.3,0.00,57,1.91,0,0.00
2017-07-14T01:00,10.0,0.00,63,2.20,0,0.00
2017-07-14T02:00,10.2,0.00,65,2.41,0,0.00
2017-07-14T03:00,10.6,0.60,72,2.44,0,0.00
2017-07-14T04:00,10.5,0.20,65,3.26,0,0.00
2017-07-14T05:00,10.1,0.00,65,2.48,1,0.00
2017-07-14T06:00,10.3,0.00,83,2.55,1,0.00
2017-07-14T07:00,11.3,0.00,84,2.39,1,189.45
2017-07-14T08:00,12.6,0.00,86,1.70,1,2465.29
2017-07-14T09:00,14.4,0.00,92,1.75,1,3600.00
2017-07-14T10:00,15.5,0.00,96,1.92,1,3600.00
2017-07-14T11:00,16.2,0.10,83,0.60,1,3600.00
2017-07-14T12:00,16.4,0.20,96,1.65,1,3600.00
